target_role,skills_count,projects_done,certifications,experience_years,learning_rate,career_readiness_score,months_to_job_ready
Frontend Developer,21,5,3,1.9523801891041073,7.112905064700492,34.04026600516439,8.595973399483562
Robotics Engineer,21,7,2,6.719841866201729,2.720262974807837,55.819828900035354,6.418017109996464
UI/UX Designer,32,5,1,3.0108127317109465,7.9784328365661015,40.145955865527895,7.985404413447211
Sales Executive,35,8,5,4.310090650397147,6.59122457681251,75.88909247589187,4.4110907524108125
Software Tester,18,9,2,2.854174851498729,4.6702603523554584,45.465806156066265,7.453419384393373
Sales Executive,12,4,4,2.80916806539103,3.150294183401472,44.698968793247005,7.5301031206752995
SEO Specialist,21,6,4,6.857603764860077,2.6725704971169355,64.49103179839445,5.550896820160555
Full Stack Developer,8,6,2,6.543888772242248,1.0604610223623676,54.4620377784116,6.55379622215884
Blockchain Developer,19,4,2,0.944626596980954,9.77051328491425,37.45736935306251,8.254263064693749
Blockchain Developer,5,7,0,0.7482419177857711,2.8600160819463305,26.449970015516893,9.35500299844831
HR Analyst,8,10,3,2.6868556764509988,2.169870670853293,56.70241046800032,6.329758953199968
Business Analyst,29,9,3,7.32415777115543,3.4838359383924398,70.84201523328774,4.915798476671226
DevOps Engineer,16,4,0,3.8970459397849746,3.267275863191626,32.321863494899624,8.767813650510037
Data Analyst,14,6,5,4.41298044434841,2.586375499401099,63.28078500036817,5.671921499963183
Game Developer,34,0,4,6.4610612510996805,4.556992478112784,46.33142692353234,7.366857307646766
AI Researcher,31,5,5,1.9387434849963663,10.548726065500178,40.33690627631617,7.966309372368383
SEO Specialist,31,0,2,6.839596084605685,3.95428535672565,40.93927229210662,7.906072770789338
AI Engineer,26,1,4,4.4897075788574785,4.736135691477238,41.09703679511401,7.890296320488599
Computer Vision Engineer,34,9,2,6.913302406037857,4.2965627061159655,71.97582593904774,4.802417406095226
DevOps Engineer,17,8,0,0.4103958496964797,12.053353676316076,29.47598063022561,9.05240193697744
Frontend Developer,32,2,5,2.765141480061608,8.499016615831497,49.98489373313062,7.0015106266869385
UI/UX Designer,18,5,1,5.386805623958805,2.818310288397795,51.414834055857554,6.858516594414245
Data Scientist,17,1,4,2.508804603548916,4.844954883724691,37.19296565888887,8.280703434111112
Robotics Engineer,29,4,2,0.5775164407847422,18.383326633080177,22.61652913156268,9.738347086843731
Game Developer,18,3,2,2.8274933416226897,4.702816802907562,32.23073377564688,8.776926622435312
Data Engineer,14,7,0,5.547168039578434,2.1383291089167535,42.94915919285863,7.705084080714137
AI Researcher,24,4,4,1.9326914837803413,8.183608856483998,41.566546875786,7.8433453124214
NLP Engineer,17,7,4,1.7501788191724135,6.181416234278052,50.71751808775799,6.928248191224201
Cloud Engineer,28,0,5,4.319878448133683,5.263278150616946,46.69804632838847,7.330195367161153
Frontend Developer,25,7,0,4.790224666982112,4.317621756986176,52.03114642099478,6.796885357900522
Backend Developer,8,5,2,5.366637581788361,1.256550242923178,40.12589742750793,7.987410257249207
Game AI Developer,33,9,5,2.972340882497855,8.307444143426384,62.41343915569265,5.758656084430735
NLP Engineer,6,2,1,4.076242443385771,1.1819766425494243,31.441550786198462,8.855844921380154
HR Analyst,28,1,4,3.8208597831388342,5.808092593344285,37.02078508557821,8.297921491442178
System Administrator,35,0,1,2.15019854298128,11.110410827273368,22.786759674577873,9.721324032542213
NLP Engineer,25,7,5,3.3449896798898155,5.753753597093463,62.51778474185363,5.748221525814637
Database Administrator,28,4,0,0.16943332521658316,23.94322052932287,22.82910830453492,9.717089169546508
DevOps Engineer,13,5,3,7.675838650410519,1.4984142195158128,63.08928470359067,5.691071529640933
Robotics Engineer,11,6,0,6.237613642545062,1.519837966389695,53.82319328858557,6.617680671141443
NLP Engineer,13,6,4,3.7852275016033152,2.71669424194446,43.588434065317195,7.64115659346828
NLP Engineer,21,5,0,3.1826882485264907,5.020694527591924,31.816207719428828,8.818379228057118
Database Administrator,31,3,2,3.010813614400429,7.729105109421583,32.63281199793605,8.736718800206395
Data Analyst,5,7,1,1.1856766592538346,2.2876210801038357,30.952669725604554,8.904733027439544
NLP Engineer,33,3,5,3.0782079176442476,8.091789498330005,46.31051947698166,7.368948052301834
Software Tester,20,10,3,5.679891355426628,2.994060671922807,75.67140005687514,4.432859994312485
Video Editor,13,4,0,1.376125483810057,5.4710915263426365,30.483202566731222,8.951679743326878
Data Analyst,25,3,5,0.405061951442514,17.792809757842793,28.894635386550387,9.11053646134496
Backend Developer,32,10,1,6.956630556620021,4.021802919248976,79.00638224031545,4.099361775968456
Game AI Developer,29,9,4,7.629033218000258,3.3607472896854405,73.15067818298778,4.684932181701223
Software Tester,13,4,2,5.2654277464172345,2.074878288626631,34.11850268276024,8.588149731723977
Blockchain Developer,17,9,5,4.80600911063953,2.9280009169891668,63.88847584272269,5.611152415727731
Data Scientist,7,6,5,7.794435831152445,0.7959578231504024,64.54418080621777,5.545581919378224
Operations Manager,26,1,1,2.8082902786072683,6.827210663549647,18.241794734776416,10.175820526522358
DevOps Engineer,24,1,0,4.895579315691574,4.070846767530038,30.95811438360214,8.904188561639785
Cybersecurity Analyst,14,2,5,0.4947744923605333,9.365961268104954,26.115269989914935,9.388473001008506
Game Designer,33,3,5,4.784807706321824,5.704597572696589,58.25160773783186,6.174839226216814
IoT Developer,27,10,5,4.343783026724561,5.052600351655648,72.63557624045758,4.736442375954242
Machine Learning Engineer,30,0,0,0.9466878152742666,15.41079148110522,7.927596151198897,11.20724038488011
Software Tester,33,8,5,5.329578679136541,5.213617157295807,68.2043015502566,5.17956984497434
Embedded Systems Engineer,27,4,0,7.54576200753168,3.159460791934523,56.579999686601205,6.34200003133988
System Administrator,10,7,1,7.0799629396563475,1.237629438981723,56.75323637444265,6.324676362555735
System Administrator,24,8,1,1.1165708352892514,11.339096050957421,31.29441956434856,8.870558043565143
Cloud Engineer,6,2,1,6.94427512761289,0.7552608518233546,47.75046488833971,7.22495351116603
Game Developer,26,8,2,4.943096345656876,4.374823911276552,57.73306106103576,6.226693893896424
System Administrator,26,6,0,4.247697080318952,4.954554274390346,50.15162807295857,6.984837192704143
Embedded Systems Engineer,9,6,0,6.1874527909258825,1.2521821376499958,40.21248139199574,7.978751860800426
AI Engineer,33,3,4,4.193656005753709,6.353905603960192,56.32543437902231,6.367456562097769
Mobile App Developer,27,1,0,0.995438841820377,13.530858192260474,14.938591109845714,10.506140889015429
Network Engineer,19,8,3,3.139761248063091,4.589636662957244,52.616188445957086,6.738381155404292
Computer Vision Engineer,8,3,3,6.52846370311043,1.0626338009300293,38.97752959767846,8.102247040232154
Business Analyst,6,4,5,3.2326690428577187,1.4175452744467483,36.43149520194281,8.356850479805718
IoT Developer,16,10,0,2.3447156527835835,4.783665238234607,42.978236795583335,7.702176320441667
Machine Learning Engineer,20,3,1,3.8886057286297273,4.0911460465857585,34.76104717606964,8.523895282393037
Digital Marketer,20,7,3,0.17101482111501554,17.079203131653298,42.858661784159736,7.714133821584026
Game Designer,31,10,0,5.518356349716277,4.7558001337790206,53.73012316854008,6.626987683145992
HR Analyst,7,6,3,2.1379358281506287,2.2307658229344716,39.17891703016974,8.082108296983026
HR Analyst,14,0,4,1.1947077257852614,6.378981508797866,25.821022500330944,9.417897749966905
Database Administrator,26,4,2,3.2897041943997314,6.0610239824795755,47.72253724470971,7.227746275529029
Data Scientist,8,9,3,0.5748908128444388,5.079717231667035,42.11187433470694,7.788812566529306
DevOps Engineer,23,0,5,6.605945355697768,3.02395020268851,40.467958326267066,7.953204167373293
Network Engineer,11,3,5,6.7346164273003835,1.4221778291647404,64.62736686435125,5.537263313564876
Financial Analyst,8,6,0,4.942387635029943,1.3462602057194286,43.354355295040506,7.664564470495949
Product Manager,26,1,4,5.353813241290276,4.092030881713506,48.6671677301737,7.13328322698263
Business Analyst,24,10,4,4.351191378041234,4.484982558927846,65.15164991062174,5.484835008937826
UI/UX Designer,19,4,1,4.827860890921191,3.260201359575817,39.503924473702426,8.049607552629757
Robotics Engineer,6,1,1,3.7063373262929087,1.2748767425742695,20.249670156309925,9.975032984369008
Graphic Designer,14,1,4,0.6090858703326241,8.700592217061711,28.998332884228432,9.100166711577156
Robotics Engineer,8,0,1,5.73229648967355,1.188301794531916,31.84733100948714,8.815266899051286
Full Stack Developer,26,5,3,4.890981600177996,4.413525922269798,60.20334754228169,5.979665245771831
IoT Developer,35,6,3,7.572191532334108,4.082969899585282,61.782611947802195,5.8217388052197805
AI Engineer,28,4,0,7.1982287808981,3.4153718746224904,42.822128671205135,7.7177871328794865
Software Tester,17,7,5,0.671572625677995,10.170063650752086,49.33880182300555,7.0661198176994455
Digital Marketer,5,1,3,0.9817530238901915,2.523018731256922,11.020008218504874,10.897999178149513
Graphic Designer,15,7,2,2.495204454557193,4.291594438901099,47.72726640915665,7.227273359084335
Cloud Architect,30,9,2,1.089513956144545,14.35740589900358,56.744576719341566,6.325542328065843
SEO Specialist,35,3,0,7.287662703426774,4.223144842215675,46.8194950183262,7.31805049816738
Video Editor,22,0,3,0.6085213191823469,13.677157857741774,25.130911206929923,9.486908879307007
Blockchain Developer,14,4,3,3.8773692899961967,2.8703998339258248,37.05163382585398,8.294836617414601
Cloud Architect,25,10,0,7.883770008436547,2.8141205790175277,66.35883812918311,5.364116187081689
Financial Analyst,26,4,1,3.1247520909168855,6.303409132697838,44.03971865757324,7.596028134242676
Content Writer,11,7,4,3.0518188107862763,2.7148301821189764,40.45186353003024,7.954813646996977
IoT Developer,33,7,2,5.395177789215964,5.160138011432163,53.92594040801765,6.607405959198235
Full Stack Developer,6,6,0,5.012297981471636,0.9979545289489086,32.462870874729234,8.753712912527076
Backend Developer,24,5,2,3.218699355600413,5.688957182535297,49.655596039058565,7.034440396094143
Data Analyst,15,8,3,6.438266681193827,2.016598845255778,61.8078237413589,5.81921762586411
IoT Developer,12,10,3,2.143815096589881,3.817018377771799,56.01957959969625,6.398042040030375
Software Tester,11,5,1,5.938185604761886,1.5854289041288214,42.85695752770681,7.714304247229319
Financial Analyst,28,4,1,6.005472212791386,3.99687546385159,54.31049181292327,6.568950818707673
Frontend Developer,7,9,4,0.4170769500408644,4.939745861929474,42.37835466660282,7.7621645333397185
Cybersecurity Analyst,6,5,1,4.179585989827026,1.1583937426242772,40.839710595886125,7.916028940411388
Machine Learning Engineer,16,6,0,0.9469863504652949,8.217828541107279,19.136668774565436,10.086333122543456
Operations Manager,35,1,0,3.328980892409782,8.085043771241228,21.24180226910012,9.875819773089988
Operations Manager,25,2,4,5.804952312373807,3.67379503226513,51.66918561702134,6.8330814382978655
Financial Analyst,29,6,2,1.6517684452999033,10.9360981541962,47.72010596860962,7.227989403139038
Financial Analyst,11,1,0,5.269403486839224,1.7545528889776003,22.72181030976354,9.727818969023646
Financial Analyst,25,1,3,0.2467430289284538,20.052247672470973,17.374388763494512,10.26256112365055
DevOps Engineer,11,5,4,6.8334146207974165,1.4042407471698766,64.88000047619141,5.511999952380859
Blockchain Developer,33,8,3,0.5117062497424145,21.829637871526295,38.72716798417726,8.127283201582275
HR Analyst,8,10,5,3.3132203988442317,1.8547626275123053,54.451642226937466,6.554835777306254
HR Analyst,11,7,2,2.9018221874567907,2.8191956146442965,41.05693147108965,7.894306852891035
Computer Vision Engineer,31,10,0,6.232359108325448,4.286291586975362,72.1294974019926,4.787050259800741
Cybersecurity Analyst,35,10,4,4.494752402860724,6.3697137621302105,73.87924501847364,4.612075498152636
Game Developer,5,6,2,0.45486434915877627,3.43674652753095,25.052386341062636,9.494761365893737
Backend Developer,11,3,4,6.020087283459703,1.5669320844368306,49.65756897014963,7.0342431029850365
Frontend Developer,5,10,0,5.285294556935232,0.7955076655051863,53.3533599958776,6.66466400041224
Content Writer,23,4,5,1.5600241734249227,8.984290163646971,47.00155877404843,7.2998441225951565
Data Scientist,32,8,3,2.5432200208752,9.031333027999706,61.090002497380425,5.890999750261957
Cybersecurity Analyst,20,2,2,1.0438269214531735,9.785564418429265,29.212739056552046,9.078726094344795
UI/UX Designer,15,4,5,7.060618609872981,1.860899358471988,63.30501588169583,5.669498411830417
Cloud Architect,35,5,1,4.709065571993534,6.130600456175605,47.304686216754725,7.269531378324528
Full Stack Developer,33,2,1,2.5009099849105,9.426120677833891,33.90292381845679,8.60970761815432
Sales Executive,22,8,5,7.205113021698494,2.681254961610011,81.43025285402169,3.856974714597831
Video Editor,25,2,4,2.560170753064644,7.022135098008897,35.557236593277835,8.444276340672216
HR Analyst,10,7,0,1.6991207963182626,3.7049101372715536,36.35351851749417,8.364648148250582
Mobile App Developer,12,2,4,3.5121017013544176,2.6595145221123686,37.52811763705449,8.247188236294551
Data Scientist,14,6,5,5.3045979576136615,2.2206015505069745,52.35977993749185,6.764022006250815
System Administrator,33,5,5,0.6570506533658911,19.9149011727364,53.38455933384077,6.661544066615923
Machine Learning Engineer,15,0,4,2.533692236327611,4.244851842442495,21.47720684874152,9.852279315125848
Game Designer,12,9,3,6.372586763389483,1.6276512417038147,62.2792126655533,5.77207873344467
Blockchain Developer,9,5,2,1.0204207771989857,4.454517643833166,36.96912955905056,8.303087044094944
HR Analyst,35,0,0,1.678519740581776,13.06691881703212,24.21499712838091,9.578500287161908
Game Developer,35,7,1,5.365187633351801,5.498659586499823,58.63871099202778,6.136128900797222
SEO Specialist,32,3,1,4.873118931114374,5.448553038909477,51.87997459972732,6.812002540027268
Content Writer,11,10,1,7.863435521373897,1.2410537622205118,77.12921140533929,4.287078859466071
Backend Developer,28,3,0,2.9533117886552134,7.082669290176245,24.58645667483131,9.54135433251687
Data Engineer,16,4,0,1.5519619442355062,6.269685970882742,17.576594097948462,10.242340590205155
Machine Learning Engineer,18,3,4,2.172965515430362,5.672926450812242,31.201979851508916,8.879802014849108
Digital Marketer,14,6,0,5.0220445670143405,2.3247918284571973,36.59173101801702,8.340826898198298
Game AI Developer,5,5,4,5.913138548712949,0.7232604937349149,60.56532684703154,5.943467315296846
Backend Developer,21,10,1,6.153259387804315,2.9357246622152653,63.77878435882824,5.622121564117176
IoT Developer,33,0,3,3.649784308671636,7.097103394335195,36.58246862705768,8.341753137294232
Embedded Systems Engineer,7,5,3,1.724641497242394,2.5691453378672717,27.953215219383203,9.20467847806168
Robotics Engineer,22,8,3,2.0254862151774704,7.271558498477414,48.25531443778715,7.174468556221285
Game Developer,12,8,0,3.450519734627247,2.6963142993466716,47.0750927693385,7.29249072306615
Game Designer,7,2,1,1.2656605304768496,3.0896067199117083,6.923409897087634,11.307659010291237
Full Stack Developer,11,5,0,5.890033314381732,1.5965089714500271,39.34074954970396,8.065925045029605
System Administrator,14,6,0,5.99305989895653,2.0019848538819196,40.373347281442015,7.962665271855799
Business Analyst,19,8,2,1.63228104385204,7.218074241873386,45.75433595700139,7.424566404299862
Content Writer,25,10,3,7.071042679081679,3.0974932228761918,82.90561847161891,3.709438152838109
